V1,V2,V3,V4,id,cluster
0.00105209079692448,0.998261720734586,4.5152016780391e-06,0.000681673266811308,sample_708,2
8.80154701591924e-05,1.80521410888504e-06,1.67750057537759e-06,0.999908501815156,sample_709,4
0.999995207804718,1.66533166643855e-06,1.49898603268999e-06,1.62787758311603e-06,sample_710,1
0.0247209712381202,0.000976823858437847,9.16353895033027e-06,0.974293041364492,sample_711,4
1.19648311059405e-06,1.20244122241665e-06,0.999996404592556,1.19648311059405e-06,sample_712,3
2.25572573394201e-06,2.02776027401054e-06,2.02741610377351e-06,0.999993689097888,sample_713,4
1.01918942068047e-05,1.01747678527003e-05,1.01747677556427e-05,0.999969458570185,sample_714,4
2.67459456998911e-05,1.46400030387339e-05,1.46399990154742e-05,0.999943974052246,sample_715,4
0.999995091797883,1.64160848342582e-06,1.63071486344541e-06,1.63587877039394e-06,sample_716,1
3.76848002625148e-06,3.81397435103774e-06,0.999988649065597,3.76848002625148e-06,sample_717,3
1.58535757978063e-06,0.999995487743518,1.46156604708039e-06,1.46533285533008e-06,sample_718,2
0.000241684117778124,0.000208665100414025,4.1392291135652e-06,0.999545511552694,sample_719,4
0.000150519817175277,0.0114886316755219,2.54815619423488e-05,0.98833536694536,sample_720,4
0.0030322335015021,0.996946176288299,1.07544295063862e-05,1.08357806924327e-05,sample_721,2
0.999990866614814,3.04426243638211e-06,3.04423698998833e-06,3.0448857592932e-06,sample_722,1
7.52923108113503e-05,0.999705843703093,3.23213488039486e-06,0.000215631851215129,sample_723,2
2.72467060682867e-06,2.74442026445642e-06,0.999991806238522,2.72467060682852e-06,sample_724,3
0.999994570118936,1.6857835373333e-06,1.59927254949342e-06,2.14482497678726e-06,sample_725,1
0.999994454512687,1.87327958437811e-06,1.83501075971507e-06,1.83719696921099e-06,sample_726,1
2.75146350118806e-06,2.77195544215393e-06,0.999991725117555,2.7514635011879e-06,sample_727,3
0.999993505681637,2.18107421462938e-06,2.15633337636005e-06,2.15691077228378e-06,sample_728,1
2.18243208851351e-05,2.18236833071872e-05,2.1823682972792e-05,0.999934528312835,sample_729,4
2.29511668037987e-06,0.999993108429942,2.27100873656205e-06,2.32544464156653e-06,sample_730,2
4.93855295415361e-06,4.92629463135903e-06,4.92627994084287e-06,0.999985208872473,sample_731,4
0.990030967151015,4.1803881405034e-05,7.61090078685429e-06,0.00991961806679261,sample_732,1
0.999995391157244,1.55460984913698e-06,1.50954269531317e-06,1.54469021144039e-06,sample_733,1
5.16561721781314e-06,3.83908900643733e-06,3.83907516374469e-06,0.999987156218612,sample_734,4
0.000103635676033019,2.13490339467862e-06,1.67438334122319e-06,0.999892555037231,sample_735,4
3.48477213419434e-06,3.54977888562261e-06,0.999989480676846,3.48477213419434e-06,sample_736,3
0.00107230197650617,0.998899337156633,2.94276341457011e-06,2.5418103446346e-05,sample_737,2
0.999994398267035,1.72508098561502e-06,1.68906409750341e-06,2.18758788206155e-06,sample_738,1
5.45070192972588e-06,4.74237295859765e-06,3.52288961664229e-06,0.999986284035495,sample_739,4
0.981492155621604,1.75049998394249e-05,1.07074343854477e-05,0.0184796319441708,sample_740,1
3.34097547978628e-05,3.6745240778002e-06,3.67419621892808e-06,0.999959241524905,sample_741,4
5.63498747532228e-06,0.999990032490206,1.36325548990201e-06,2.96926682890234e-06,sample_742,2
1.05237581156383e-06,1.05247346372637e-06,0.999996842774913,1.05237581156383e-06,sample_743,3
2.21675917985986e-06,0.999993361610547,2.20909967829024e-06,2.21253059515171e-06,sample_744,2
0.99998899362128,3.66849513861867e-06,3.66848333364603e-06,3.66940024755585e-06,sample_745,1
0.999631275434299,0.000156882765137149,3.42472529010472e-06,0.000208417075274053,sample_746,1
2.85363827622825e-06,0.99999144303696,2.850678464852e-06,2.85264629881536e-06,sample_747,2
0.99999251452619,2.49502196540601e-06,2.49494062362068e-06,2.49551122074025e-06,sample_748,1
6.47942767027636e-06,6.46585692608084e-06,6.46585641615358e-06,0.999980588858988,sample_749,4
5.78600046302039e-05,2.87177457960849e-06,2.87005725002238e-06,0.99993639816354,sample_750,4
2.24432654261541e-05,2.07600299693732e-06,2.07404732749749e-06,0.999973406684249,sample_751,4
0.999989510240506,3.11683212326491e-06,1.74352193356145e-06,5.62940543675876e-06,sample_752,1
0.260834410794584,3.71848225264544e-05,2.13467942225127e-05,0.739107057588667,sample_753,4
8.54774234541164e-06,0.999988511311931,1.2499780018178e-06,1.69096772175052e-06,sample_754,2
1.76924876526445e-06,0.99999473304291,1.74389968572093e-06,1.75380863934226e-06,sample_755,2
0.00035914323328406,1.72611239846718e-05,2.41091178150211e-06,0.99962118473095,sample_756,4
4.57419763168074e-06,1.9490000836765e-06,1.94866167741574e-06,0.999991528140607,sample_757,4
0.000837088426755909,0.999078507501237,3.02673870766986e-06,8.1377333299875e-05,sample_758,2
0.999415779331264,9.70563019675876e-06,9.68380112302505e-06,0.00056483123741637,sample_759,1
0.00497634321286958,5.17174773538479e-05,4.32121113208693e-06,0.994967618098644,sample_760,4
7.75946124952634e-06,6.37663654880251e-06,6.37663303077146e-06,0.999979487269171,sample_761,4
3.32573633887107e-06,0.99999368252112,1.25048315823925e-06,1.74125938279274e-06,sample_762,2
6.02763515239573e-06,1.46675457888186e-06,1.46148832303871e-06,0.999991044121946,sample_763,4
9.63625062110819e-06,0.999821511803079,5.68997158277842e-06,0.000163161974716994,sample_764,2
2.24152198751397e-06,1.99429484033498e-06,1.99391734129539e-06,0.999993770265831,sample_765,4
5.43764423046134e-05,3.1191343893948e-06,3.11799542406741e-06,0.999939386427882,sample_766,4
0.999978857744135,7.04742021693816e-06,7.04741768462792e-06,7.04741796335057e-06,sample_767,1
1.22211262265649e-06,1.22841262701719e-06,0.999996327362128,1.22211262265649e-06,sample_768,3
6.93209800335669e-06,8.27424791732222e-06,5.0867816496021e-06,0.99997970687243,sample_769,4
0.000101093409907156,0.000160536629737361,4.37962928973578e-06,0.999733990331066,sample_770,4
2.55053490521447e-06,2.43197044710215e-06,2.43144952891226e-06,0.999992586045119,sample_771,4
0.999994758596549,1.74658641626343e-06,1.74447733425128e-06,1.75033970011542e-06,sample_772,1
0.999881650600996,9.35695244688275e-05,1.23891097148333e-05,1.23907648198499e-05,sample_773,1
0.000188256403114288,0.998959880582146,4.69222496431048e-06,0.00084717078977504,sample_774,2
8.02693753992989e-06,7.99902670795279e-06,7.99902648839913e-06,0.999975975009264,sample_775,4
1.73376373157624e-06,0.999994842052523,1.70977895412135e-06,1.71440479100153e-06,sample_776,2
0.000968312044665874,0.0385298049800226,2.38910512750432e-05,0.960477991924037,sample_777,4
2.86575397054918e-06,2.14779970699984e-06,2.14770396616016e-06,0.999992838742356,sample_778,4
0.0256888174970804,0.974099518913484,8.45907877590028e-06,0.000203204510659638,sample_779,2
1.42676394484053e-05,1.56448645272441e-05,3.56912287309094e-06,0.999966518373151,sample_780,4
5.81547205584475e-05,0.999935017518974,3.40775927014064e-06,3.42000119761534e-06,sample_781,2
3.61872488115344e-06,0.999989877825949,3.25161837847284e-06,3.25183079143159e-06,sample_782,2
0.983371403148564,3.4155028443755e-05,9.1297424654709e-06,0.0165853120805266,sample_783,1
0.000277658517711669,0.999384848030625,3.50390622537787e-06,0.000333989545438251,sample_784,2
5.02257270446865e-06,0.999985022410879,4.97749478659409e-06,4.9775216294811e-06,sample_785,2
1.21904427252902e-05,0.999888163302866,1.17417728716625e-05,8.79044815374555e-05,sample_786,2
0.996255555020736,0.00034831363273383,6.01216832008283e-06,0.00339011917821019,sample_787,1
0.999954818322078,3.8304295045884e-05,3.40982428839307e-06,3.46755858755767e-06,sample_788,1
4.901434499173e-06,4.49998518382506e-06,4.49998141928563e-06,0.999986098598898,sample_789,4
9.61749806277279e-06,9.61105025141594e-06,9.611050124436e-06,0.999971160401561,sample_790,4
5.27714874230045e-06,0.999984172814113,5.27501187853024e-06,5.27502526655571e-06,sample_791,2
0.000414554343866154,0.999478862578089,2.81633148010085e-06,0.000103766746564592,sample_792,2
4.24775537146171e-06,0.99997559327547,3.04599326641e-06,1.71129758919962e-05,sample_793,2
0.999993650033903,2.11688279223179e-06,2.11636694125263e-06,2.11671636304722e-06,sample_794,1
0.000426925250486311,0.52844642755427,8.84064152524022e-05,0.471038240779992,sample_795,2
3.04744119177786e-06,2.95862807589095e-06,2.95749618753968e-06,0.999991036434545,sample_796,4
2.42244446921517e-05,1.50782343737889e-06,1.45413167769352e-06,0.999972813600193,sample_797,4
2.75015565688386e-06,2.76951351660363e-06,0.99999173017517,2.75015565688371e-06,sample_798,3
0.999983701536811,3.55756536569848e-06,3.55291774724396e-06,9.18798007642652e-06,sample_799,1
1.06063762252401e-06,1.06142987502196e-06,0.99999681729488,1.06063762252401e-06,sample_800,3
0.999573562911061,0.000410469757723444,7.96110466927232e-06,8.00622654674277e-06,sample_801,1
0.000159643592505156,0.999835561886531,2.05143385774643e-06,2.74308710641404e-06,sample_802,2
0.999949485796691,4.40804786541118e-05,3.16116369252961e-06,3.27256096236765e-06,sample_803,1
0.999991141332711,2.95266203146843e-06,2.95263124661214e-06,2.95337401069227e-06,sample_804,1
0.999976891224907,7.70319253068985e-06,7.70279101568174e-06,7.70279154632723e-06,sample_805,1
0.999974612123266,1.80017294207391e-05,3.68669297416263e-06,3.69945433924209e-06,sample_806,1
2.53200102890878e-06,1.71752506991358e-06,1.71696843885074e-06,0.999994033505462,sample_807,4
2.82436917296661e-06,2.82445224927998e-06,0.999991526809405,2.82436917296661e-06,sample_808,3
3.13355431090554e-06,3.133671842436e-06,0.999990599219536,3.13355431090554e-06,sample_809,3
0.999987721145216,3.49190211586529e-06,3.49022760226952e-06,5.29672506624896e-06,sample_810,1
0.997712421353032,0.00018580020006016,5.15619284445274e-06,0.0020966222540636,sample_811,1
0.999994049600818,1.98445008915413e-06,1.98273455981938e-06,1.98321453294861e-06,sample_812,1
0.00126229685061502,7.78026116790653e-06,2.77413016583289e-06,0.998727148758051,sample_813,4
0.999995222603918,1.62908338078044e-06,1.56638391711385e-06,1.58192878422125e-06,sample_814,1
0.999994775341421,1.74243913693144e-06,1.73969826982142e-06,1.7425211726107e-06,sample_815,1
6.62004374648065e-06,0.999981391019761,5.99443431748684e-06,5.99450217542216e-06,sample_816,2
0.998738997827504,7.26308876382498e-06,7.00073384065049e-06,0.00124673834989185,sample_817,1
0.997828255496428,8.22204417745835e-06,5.8705439030737e-06,0.00215765191549172,sample_818,1
1.18601878649857e-05,0.999912655543581,3.10611111159824e-06,7.23781574426084e-05,sample_819,2
0.0659103647921076,0.0320708154507907,2.3839084575785e-05,0.901994980672526,sample_820,4
5.08857131533507e-06,3.69324536609526e-06,3.69322912647689e-06,0.999987524954192,sample_821,4
0.999987523224903,2.60398084863953e-06,1.8319051261932e-06,8.04088912178533e-06,sample_822,1
0.00011260498835214,0.00682161904899369,2.24092281378134e-05,0.993043366734516,sample_823,4
1.03242845998514e-05,1.0321931981231e-05,1.03219306026682e-05,0.999969031852816,sample_824,4
0.0146663368426206,0.982102806161232,9.78667545755986e-06,0.00322107032068965,sample_825,2
0.999990833663811,3.05672470460076e-06,3.05479087925729e-06,3.0548206054157e-06,sample_826,1
0.999994075654993,1.97459841639842e-06,1.97403921216421e-06,1.97570737848513e-06,sample_827,1
0.00255404025596622,0.00209795450783599,7.45091147035641e-06,0.995340554324727,sample_828,4
0.000264911548535398,0.99971720873417,8.93729229327417e-06,8.94242500106002e-06,sample_829,2
2.98189549981704e-06,0.999992273459907,2.37195859809825e-06,2.37268599496708e-06,sample_830,2
2.78888107974508e-06,2.17721547876563e-06,2.15171186615079e-06,0.999992882191575,sample_831,4
3.10101052771845e-06,3.02244055945015e-06,3.02156238548855e-06,0.999990854986527,sample_832,4
4.40932560736039e-06,2.86901629511426e-06,2.50206334167287e-06,0.999990219594756,sample_833,4
0.999263327113929,0.000573762748818992,4.02474675973769e-06,0.000158885390492387,sample_834,1
0.0331579867208064,0.950423325715444,1.69792163317798e-05,0.016401708347418,sample_835,2
0.999993875089591,2.46086935811281e-06,1.82106898055076e-06,1.84297207023924e-06,sample_836,1
0.999658408492861,7.17103543486062e-06,7.13866611922801e-06,0.000327281805584677,sample_837,1
2.52246477285626e-06,0.999994398052032,1.53692151219279e-06,1.54256168239991e-06,sample_838,2
3.36806167202668e-06,3.39895397412437e-06,0.999989864922682,3.36806167202668e-06,sample_839,3
1.80204055621982e-05,0.999966391871213,1.75024279075875e-06,1.38374804336174e-05,sample_840,2
0.00010836776066731,0.999714818059693,2.96942448936524e-06,0.000173844755150224,sample_841,2
0.999994864353802,1.8010631872789e-06,1.66093759993677e-06,1.67364541115466e-06,sample_842,1
0.0646161070095327,1.83420689347814e-05,1.27724684494175e-05,0.935352778453083,sample_843,4
7.45414906177545e-06,0.99997753481396,7.45022597356072e-06,7.56081100514454e-06,sample_844,2
2.89021578021586e-06,0.999991331820155,2.88600937982062e-06,2.89195468547885e-06,sample_845,2
6.96170959644613e-05,0.999925572775099,2.37411342077779e-06,2.43601551568366e-06,sample_846,2
2.83170810165515e-06,2.8541906274402e-06,0.999991482393169,2.83170810165498e-06,sample_847,3
2.25700577802914e-05,1.33433148693498e-05,1.33433111500172e-05,0.9999507433162,sample_848,4
0.999983017429006,5.66099883133374e-06,5.66078551644237e-06,5.66078664573166e-06,sample_849,1
0.999992655098587,2.4483140714887e-06,2.44819751917059e-06,2.44838982186073e-06,sample_850,1
2.67260784995483e-06,2.67269319740277e-06,0.999991982091103,2.67260784995483e-06,sample_851,3
0.00202505565861281,0.997246035841856,4.96207687749022e-06,0.000723946422653934,sample_852,2
3.35809085803481e-05,0.998703762339354,8.20463778426689e-06,0.001254452114281,sample_853,2
1.51724179814977e-06,0.99999567314395,1.38524043067586e-06,1.42437382131271e-06,sample_854,2
2.25846953092144e-06,1.8973000933e-06,1.89540130167394e-06,0.999993948829074,sample_855,4
1.16429767594153e-05,0.999981976867716,3.1889717721563e-06,3.19118375232048e-06,sample_856,2
6.20632316021628e-05,0.999930826506439,3.54932353082245e-06,3.56093842799239e-06,sample_857,2
2.33923991901391e-06,0.999993513984037,1.57332072835368e-06,2.57345531559251e-06,sample_858,2
0.999995192310053,1.61526888122426e-06,1.59215005849e-06,1.60027100774854e-06,sample_859,1
1.01869519483303e-05,9.18062923463204e-06,9.18062808322171e-06,0.999971451790734,sample_860,4
0.999992153801729,2.83517828479884e-06,2.50469490956175e-06,2.50632507632433e-06,sample_861,1
2.42999210327882e-06,2.00085331394195e-06,1.99464874058346e-06,0.999993574505842,sample_862,4
0.999557692274453,0.000261854050503245,3.58825355863421e-06,0.000176865421485577,sample_863,1
2.58003601736129e-06,0.999992347372136,2.53620216972315e-06,2.5363896767183e-06,sample_864,2
0.99996157602378,3.16417187816179e-05,3.36809757171784e-06,3.41415986622802e-06,sample_865,1
0.999910943123777,5.57204300139201e-06,2.53888963047038e-06,8.09459435909942e-05,sample_866,1
0.0109631979564835,0.98901636737324,7.27836068262632e-06,1.31563095942762e-05,sample_867,2
5.52841918338232e-06,5.87338871082132e-06,0.999983069772922,5.5284191833818e-06,sample_868,3
0.999574993353966,7.80346816900257e-06,7.77184755523378e-06,0.000409431330310149,sample_869,1
2.73901168434362e-06,2.66165825341913e-06,2.66146454772198e-06,0.999991937865514,sample_870,4
2.85589454884179e-06,2.78651408739902e-06,2.78628525522074e-06,0.999991571306109,sample_871,4
9.05285490762039e-06,9.04766963465834e-06,9.04766944099995e-06,0.999972851806017,sample_872,4
1.07442154659882e-05,3.57318136303534e-06,3.573105253705e-06,0.999982109497917,sample_873,4
3.22812956349671e-05,2.17764342070115e-06,2.17507978439436e-06,0.99996336598116,sample_874,4
3.16076668782627e-06,3.16081996651805e-06,0.999990517646658,3.16076668782627e-06,sample_875,3
0.999853088602311,0.000101585668092638,2.26626798196162e-05,2.26630497765059e-05,sample_876,1
0.999989292704514,6.54638837481592e-06,1.80838784757188e-06,2.35251926388058e-06,sample_877,1
0.999865984022105,7.47124495774767e-06,7.46374162307525e-06,0.000119080991314299,sample_878,1
2.42405395700726e-06,0.999992218969114,2.22984743130556e-06,3.1271294981284e-06,sample_879,2
0.999991638736747,2.78692969631309e-06,2.7868896229114e-06,2.78744393372157e-06,sample_880,1
8.99028940832682e-07,9.00339182226833e-07,0.999997301602936,8.9902894083268e-07,sample_881,3
3.55068754183719e-06,3.48620876117027e-06,3.48503657093823e-06,0.999989478067126,sample_882,4
2.56344613795705e-06,2.43356949025005e-06,2.43351248744942e-06,0.999992569471884,sample_883,4
0.999995143713312,1.70015356323556e-06,1.56458365380359e-06,1.5915494711155e-06,sample_884,1
2.56009830225272e-05,0.999870182756595,2.91139335197613e-06,0.000101304867030764,sample_885,2
0.000223221939127586,0.999609057581184,2.93532638605809e-06,0.000164785153302145,sample_886,2
6.21693336574992e-06,0.999981349922499,6.21656398643676e-06,6.21658014891949e-06,sample_887,2
9.08565580700871e-07,9.0994922227087e-07,0.999997272919616,9.0856558070087e-07,sample_888,3
0.998893742097316,0.000567277035836174,4.57845507564321e-06,0.000534402411772067,sample_889,1
0.999805298034524,0.000171768062173489,1.14647480297349e-05,1.14691552724481e-05,sample_890,1
1.78825203158513e-06,0.999994710507115,1.69673936110416e-06,1.80450149236065e-06,sample_891,2
1.51041274638052e-05,2.12557730249334e-05,3.96696396295128e-06,0.999959673135548,sample_892,4
3.79050933974373e-06,3.74330901452752e-06,3.74330429518469e-06,0.999988722877351,sample_893,4
1.7611896047819e-05,0.999977471444104,2.45384296991216e-06,2.46281687834326e-06,sample_894,2
5.2091344549437e-06,5.02762682385582e-06,4.84053168165985e-06,0.99998492270704,sample_895,4
7.49202178123874e-05,4.14635978061531e-06,4.14570578686062e-06,0.99991678771662,sample_896,4
3.5430814213443e-06,0.999993955214465,1.19740595053651e-06,1.30429816277822e-06,sample_897,2
1.22295006725578e-05,9.22223779615578e-06,9.22223493105361e-06,0.9999693260266,sample_898,4
2.08381863229655e-06,0.999994069962534,1.92270665609311e-06,1.92351217748021e-06,sample_899,2
0.999984594516271,5.13512820988409e-06,5.13512663348948e-06,5.13522888519069e-06,sample_900,1
5.48201187395575e-06,0.999989328251731,1.4421691126469e-06,3.7475672820951e-06,sample_901,2
2.24785457604219e-05,0.99997329648125,1.38521099021688e-06,2.83976199955885e-06,sample_902,2
0.999994720500118,1.77798423087006e-06,1.7493466999677e-06,1.75216895083533e-06,sample_903,1
3.15612156579492e-05,7.77565826152048e-05,4.79752373337153e-06,0.999885884677994,sample_904,4
2.39576042555272e-06,0.999992825982691,2.38894966206551e-06,2.38930722170427e-06,sample_905,2
0.99999286692287,2.36275062555199e-06,1.62744791181086e-06,3.14287859228092e-06,sample_906,1
0.0111162111083071,0.988234008075185,7.02465976083966e-06,0.000642756156747111,sample_907,2
0.00781089429475151,0.00098249304777091,7.0674456277515e-06,0.99119954521185,sample_908,4
2.47469689533966e-06,0.999991906566964,2.23616426477209e-06,3.38257187543701e-06,sample_909,2
0.00965479095523828,6.64695578331781e-05,5.31504211136397e-06,0.990273424444817,sample_910,4
9.98742658904773e-05,0.999894325809355,2.87712046617474e-06,2.92280428862163e-06,sample_911,2
0.999992271951309,2.57562482284043e-06,2.57554984632384e-06,2.57687402178768e-06,sample_912,1
0.00290518855290409,7.33941574878513e-06,3.55264574398618e-06,0.997083919385603,sample_913,4
1.2617090910989e-05,3.97760259909849e-05,7.10439095599999e-06,0.999940502492142,sample_914,4
0.999994698790248,1.75742720029555e-06,1.75401836578674e-06,1.78976418550467e-06,sample_915,1
0.99998916447818,3.61184673752298e-06,3.61183133686081e-06,3.61184374532833e-06,sample_916,1
0.00575576554084158,0.988851073654321,9.30343102174647e-06,0.00538385737381636,sample_917,2
0.999990524645073,3.15836462255433e-06,3.15834648007301e-06,3.15864382454393e-06,sample_918,1
1.12767329706446e-05,0.99996617212129,1.12755720020025e-05,1.12755737371835e-05,sample_919,2
0.000260987619774595,0.999437935962141,3.3978877934067e-06,0.000297678530291505,sample_920,2
0.999994175052968,1.94031420626142e-06,1.93959069022433e-06,1.9450421352143e-06,sample_921,1
0.999419117017792,0.000391859100762055,3.82820824027271e-06,0.000185195673205196,sample_922,1
1.11507526430839e-05,2.86815825204041e-05,6.94299258073534e-06,0.999953224672256,sample_923,4
0.99999411215356,1.91943417669597e-06,1.91541157255784e-06,2.05300069109735e-06,sample_924,1
0.99998400942901,5.33019154088602e-06,5.33018890667446e-06,5.33019054240344e-06,sample_925,1
3.08607967625418e-05,5.93424307926748e-06,2.07074802877284e-06,0.999961134212129,sample_926,4
3.79542903171359e-06,2.89056981215298e-06,2.89054194415413e-06,0.999990423459212,sample_927,4
1.29450550930907e-05,0.999961278430775,1.2888254960548e-05,1.28882591716223e-05,sample_928,2
0.999992267475519,2.7067695747401e-06,2.51235507285412e-06,2.51339983357852e-06,sample_929,1
0.000220171217833939,9.10776635182955e-06,2.12435454521656e-06,0.999768596661269,sample_930,4
4.12930000415599e-06,2.70090905365204e-06,2.70085981285521e-06,0.999990468931129,sample_931,4
2.3638696425484e-05,0.999092640377353,8.05080107431223e-06,0.000875670125147274,sample_932,2
8.41632585944803e-07,8.42384701632078e-07,0.999997474350127,8.41632585944803e-07,sample_933,3
0.00342779709762491,0.996559886646267,5.26136398921917e-06,7.05489211876829e-06,sample_934,2
3.62262264258989e-06,3.69876435432189e-06,0.99998905599036,3.62262264258989e-06,sample_935,3
0.990502098496134,5.42206491499013e-05,7.41976875938538e-06,0.00943626108595633,sample_936,1
3.26816643667785e-06,3.26828139031616e-06,0.999990195385736,3.26816643667785e-06,sample_937,3
0.999988360504238,3.88030983194402e-06,3.87958932199492e-06,3.87959660848414e-06,sample_938,1
7.47275115003876e-06,2.23037092734699e-06,2.23005445642476e-06,0.999988066823466,sample_939,4
3.361446143547e-06,3.36149948834022e-06,0.999989915608225,3.361446143547e-06,sample_940,3
6.02172811262927e-06,6.0057638955552e-06,6.00576322718924e-06,0.999981966744765,sample_941,4
2.53955405908831e-06,2.54256804955689e-06,0.999992378323832,2.53955405908827e-06,sample_942,3
1.00172592241206e-05,0.999985772375647,2.10106134707131e-06,2.1093037814887e-06,sample_943,2
8.48522146013072e-07,8.49340650063261e-07,0.999997453615058,8.48522146013072e-07,sample_944,3
0.999591151017339,0.00039812941326734,5.22751444527935e-06,5.49205494835712e-06,sample_945,1
0.0021555802142599,0.997124855686759,4.99622590873796e-06,0.000714567873072643,sample_946,2
2.96288567478732e-06,0.999994562168773,1.189916218012e-06,1.28502933426851e-06,sample_947,2
0.999990199229133,3.26697767830098e-06,3.26689032004561e-06,3.26690286895642e-06,sample_948,1
5.46957769252545e-06,0.999983666980537,5.43171067112636e-06,5.43173109990052e-06,sample_949,2
0.011666484788626,8.51466350898227e-06,6.40838125117767e-06,0.988318592166614,sample_950,4
1.03763243951968e-05,0.999871465787874,9.56094024232381e-06,0.000108596947488279,sample_951,2
0.000214707430819105,0.999714184668498,3.55538362504065e-05,3.55540644321778e-05,sample_952,2
6.48150816096e-06,5.33826505206517e-06,3.2881164279308e-06,0.999984892110359,sample_953,4
0.999958950485449,1.37019874597732e-05,1.36737628584738e-05,1.36737642327415e-05,sample_954,1
0.999982552723234,1.29155004830417e-05,2.13974331044532e-06,2.39203297250031e-06,sample_955,1
2.80405569505205e-06,2.80408309574358e-06,0.999991587805514,2.80405569505205e-06,sample_956,3
1.16932488329835e-05,0.999982799406698,1.40869381469337e-06,4.09865065455745e-06,sample_957,2
0.999990763622531,3.07910029514029e-06,3.07862904910529e-06,3.07864812446743e-06,sample_958,1
3.46059083866076e-06,0.999993116129282,1.70908906145385e-06,1.71419081747451e-06,sample_959,2
0.00377981937514834,0.00251194064560661,8.01237839205002e-06,0.993700227600853,sample_960,4
2.72071685610057e-06,1.80098280542457e-06,1.80064433437063e-06,0.999993677656004,sample_961,4
8.30676822634214e-07,8.3132829869791e-07,0.999997507318056,8.30676822634213e-07,sample_962,3
0.999992959806967,2.31021722123505e-06,2.30908952123959e-06,2.42088629073623e-06,sample_963,1
3.53261376603292e-05,0.999957377979511,1.52745000541179e-06,5.76843282295025e-06,sample_964,2
0.999982869062352,5.73871934421916e-06,5.69610041533869e-06,5.6961178884985e-06,sample_965,1
3.34541994070949e-06,3.34583866876033e-06,0.99998996332145,3.34541994070949e-06,sample_966,3
0.000198222063648844,0.998280964416795,5.77222143852556e-06,0.00151504129811768,sample_967,2
0.999995123288952,1.7349341379139e-06,1.50907323594523e-06,1.63270367458398e-06,sample_968,1
0.999994839702205,1.71182752084062e-06,1.70759196169826e-06,1.74087831232054e-06,sample_969,1
0.999945262962956,6.86129696217923e-06,6.85860443401967e-06,4.10171356472438e-05,sample_970,1
1.93036285887487e-05,1.7587249674258e-06,1.49988731035718e-06,0.999977437759133,sample_971,4
0.99999060184769,3.13262607308307e-06,3.13260697784163e-06,3.13291925885305e-06,sample_972,1
0.99814969002516,1.13573622532506e-05,1.12941237565073e-05,0.00182765848883001,sample_973,1
0.999989223307276,3.59206251808422e-06,3.5920516367972e-06,3.59257856903201e-06,sample_974,1
0.000457525858731908,0.999535760347585,3.18459632768363e-06,3.5291973552656e-06,sample_975,2
0.99997376338757,6.344885330314e-06,6.34414894981274e-06,1.35475781497101e-05,sample_976,1
0.999995012738073,1.66896763813881e-06,1.65717077494996e-06,1.66112351418018e-06,sample_977,1
0.00030089640429823,0.999692450445796,2.20439179929318e-06,4.448758106534e-06,sample_978,2
0.0086751500683902,0.000130831012613255,5.41649242729117e-06,0.991188602426569,sample_979,4
0.0234587356850967,2.04905481360709e-05,7.40807916454687e-06,0.976513365687603,sample_980,4
0.999991198879391,2.84310230348462e-06,2.84229559610591e-06,3.11572270980809e-06,sample_981,1
0.00014747692893187,0.999846155516677,3.15617670823155e-06,3.21137768319024e-06,sample_982,2
1.31986047024752e-05,0.999981519984961,2.63826860819944e-06,2.64314172838242e-06,sample_983,2
0.984043215696019,7.69569822857655e-05,8.63458460296572e-06,0.0158711927370928,sample_984,1
1.0878783538972e-06,1.08796452599669e-06,0.999996736278766,1.0878783538972e-06,sample_985,3
1.03694612721281e-05,1.5230422212065e-06,1.51709046288875e-06,0.999986590406044,sample_986,4
0.999944937994901,4.72184359728287e-05,3.90188008271394e-06,3.94168904309864e-06,sample_987,1
0.0253205462011584,0.972132793623409,1.07433368126875e-05,0.0025359168386199,sample_988,2
0.999974299203646,1.73344266591902e-05,4.17973105795766e-06,4.18663863700702e-06,sample_989,1
8.43606839083908e-06,8.43250458298271e-06,8.43250369382807e-06,0.999974698923332,sample_990,4
0.999983167582561,5.17401291928956e-06,5.17370318694637e-06,6.48470133232797e-06,sample_991,1
4.01797471075099e-06,0.999987946516006,4.01668988475458e-06,4.01881939887094e-06,sample_992,2
0.000181824014871489,0.986423283545099,1.63356751953968e-05,0.013378556764834,sample_993,2
0.00219546572368748,0.997715981753888,3.74971056090659e-06,8.48028118635897e-05,sample_994,2
2.97193781811121e-06,2.90906356796712e-06,2.9090363196038e-06,0.999991209962294,sample_995,4
2.75750693587901e-05,2.51656678021973e-06,2.5155132550508e-06,0.999967392850606,sample_996,4
0.999220714847578,0.000317576817673855,4.13863969320681e-06,0.000457569695055161,sample_997,1
0.957435979310781,2.02728432189252e-05,1.86565201145049e-05,0.0425250913258852,sample_998,1
0.999986800699672,4.0531153536164e-06,4.05252884239221e-06,5.09365613150893e-06,sample_999,1
0.0787092692630724,0.0513839394276887,2.79311694534716e-05,0.869878860139786,sample_1000,4
0.99741699265734,0.0010556786271006,5.87265643418348e-06,0.0015214560591258,sample_1001,1
1.07720960874567e-06,1.07795314036975e-06,0.999996767627642,1.07720960874567e-06,sample_1002,3
0.999995188210889,1.60791693188073e-06,1.59768378968969e-06,1.60618838940682e-06,sample_1003,1
